image_id,filepath,label,source,generator_name,generator_family,width,height,format,split,notes,category_seed,filename,is_ai,aspect_ratio,megapixels,exists_on_disk,min_side,max_side,is_square
defactify_train_10240,data/raw/ai_generated/defactify/defactify_train_10240.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_10240.png,1,1.0,0.0729,True,270,270,True
defactify_train_33405,data/raw/ai_generated/defactify/defactify_train_33405.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_33405.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_26923,data/raw/ai_generated/defactify/defactify_train_26923.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_26923.png,1,1.0,0.589824,True,768,768,True
defactify_train_1796,data/raw/ai_generated/defactify/defactify_train_1796.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_1796.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_4095,data/raw/ai_generated/defactify/defactify_train_4095.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_4095.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_23111,data/raw/ai_generated/defactify/defactify_train_23111.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_23111.png,1,1.0,0.190096,True,436,436,True
defactify_train_18355,data/raw/ai_generated/defactify/defactify_train_18355.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_18355.png,1,1.0,0.589824,True,768,768,True
defactify_train_35990,data/raw/ai_generated/defactify/defactify_train_35990.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_35990.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_4013,data/raw/ai_generated/defactify/defactify_train_4013.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_4013.png,1,1.0,0.190096,True,436,436,True
defactify_train_34988,data/raw/ai_generated/defactify/defactify_train_34988.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_34988.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_37186,data/raw/ai_generated/defactify/defactify_train_37186.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_37186.png,1,1.0,0.0729,True,270,270,True
defactify_train_38931,data/raw/ai_generated/defactify/defactify_train_38931.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_38931.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_4467,data/raw/ai_generated/defactify/defactify_train_4467.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_4467.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_40861,data/raw/ai_generated/defactify/defactify_train_40861.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_40861.png,1,1.0,0.589824,True,768,768,True
defactify_train_11969,data/raw/ai_generated/defactify/defactify_train_11969.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_11969.png,1,1.0,0.190096,True,436,436,True
defactify_train_41825,data/raw/ai_generated/defactify/defactify_train_41825.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_41825.png,1,1.0,0.190096,True,436,436,True
defactify_train_26637,data/raw/ai_generated/defactify/defactify_train_26637.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_26637.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_12209,data/raw/ai_generated/defactify/defactify_train_12209.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_12209.png,1,1.0,0.190096,True,436,436,True
defactify_train_22129,data/raw/ai_generated/defactify/defactify_train_22129.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_22129.png,1,1.0,0.589824,True,768,768,True
defactify_train_40814,data/raw/ai_generated/defactify/defactify_train_40814.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_40814.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_35197,data/raw/ai_generated/defactify/defactify_train_35197.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_35197.png,1,1.0,0.589824,True,768,768,True
defactify_train_25271,data/raw/ai_generated/defactify/defactify_train_25271.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_25271.png,1,1.0,0.190096,True,436,436,True
defactify_train_33742,data/raw/ai_generated/defactify/defactify_train_33742.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_33742.png,1,1.0,0.0729,True,270,270,True
defactify_train_30671,data/raw/ai_generated/defactify/defactify_train_30671.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_30671.png,1,1.0,0.190096,True,436,436,True
defactify_train_320,data/raw/ai_generated/defactify/defactify_train_320.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_320.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_22327,data/raw/ai_generated/defactify/defactify_train_22327.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_22327.png,1,1.0,0.589824,True,768,768,True
defactify_train_17276,data/raw/ai_generated/defactify/defactify_train_17276.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_17276.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_22811,data/raw/ai_generated/defactify/defactify_train_22811.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_22811.png,1,1.0,0.190096,True,436,436,True
defactify_train_13384,data/raw/ai_generated/defactify/defactify_train_13384.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_13384.png,1,1.0,0.0729,True,270,270,True
defactify_train_16955,data/raw/ai_generated/defactify/defactify_train_16955.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_16955.png,1,1.0,0.190096,True,436,436,True
defactify_train_19623,data/raw/ai_generated/defactify/defactify_train_19623.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_19623.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_19477,data/raw/ai_generated/defactify/defactify_train_19477.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_19477.png,1,1.0,0.589824,True,768,768,True
defactify_train_38540,data/raw/ai_generated/defactify/defactify_train_38540.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_38540.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_328,data/raw/ai_generated/defactify/defactify_train_328.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_328.png,1,1.0,0.0729,True,270,270,True
defactify_train_40125,data/raw/ai_generated/defactify/defactify_train_40125.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_40125.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_27362,data/raw/ai_generated/defactify/defactify_train_27362.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_27362.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_24668,data/raw/ai_generated/defactify/defactify_train_24668.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_24668.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_36155,data/raw/ai_generated/defactify/defactify_train_36155.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_36155.png,1,1.0,0.190096,True,436,436,True
defactify_train_13249,data/raw/ai_generated/defactify/defactify_train_13249.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_13249.png,1,1.0,0.589824,True,768,768,True
defactify_train_20431,data/raw/ai_generated/defactify/defactify_train_20431.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_20431.png,1,1.0,0.589824,True,768,768,True
defactify_train_19661,data/raw/ai_generated/defactify/defactify_train_19661.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_19661.png,1,1.0,0.190096,True,436,436,True
defactify_train_18815,data/raw/ai_generated/defactify/defactify_train_18815.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_18815.png,1,1.0,0.190096,True,436,436,True
defactify_train_30705,data/raw/ai_generated/defactify/defactify_train_30705.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_30705.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_6898,data/raw/ai_generated/defactify/defactify_train_6898.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_6898.png,1,1.0,0.0729,True,270,270,True
defactify_train_23839,data/raw/ai_generated/defactify/defactify_train_23839.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_23839.png,1,1.0,0.589824,True,768,768,True
defactify_train_19285,data/raw/ai_generated/defactify/defactify_train_19285.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_19285.png,1,1.0,0.589824,True,768,768,True
defactify_train_9489,data/raw/ai_generated/defactify/defactify_train_9489.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_9489.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_11884,data/raw/ai_generated/defactify/defactify_train_11884.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_11884.png,1,1.0,0.0729,True,270,270,True
defactify_train_33129,data/raw/ai_generated/defactify/defactify_train_33129.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_33129.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_31508,data/raw/ai_generated/defactify/defactify_train_31508.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_31508.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_27605,data/raw/ai_generated/defactify/defactify_train_27605.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_27605.png,1,1.0,0.190096,True,436,436,True
defactify_train_38842,data/raw/ai_generated/defactify/defactify_train_38842.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_38842.png,1,1.0,0.0729,True,270,270,True
defactify_train_24787,data/raw/ai_generated/defactify/defactify_train_24787.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_24787.png,1,1.0,0.589824,True,768,768,True
defactify_train_19417,data/raw/ai_generated/defactify/defactify_train_19417.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_19417.png,1,1.0,0.589824,True,768,768,True
defactify_train_5462,data/raw/ai_generated/defactify/defactify_train_5462.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_5462.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_257,data/raw/ai_generated/defactify/defactify_train_257.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_257.png,1,1.0,0.190096,True,436,436,True
defactify_train_37295,data/raw/ai_generated/defactify/defactify_train_37295.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_37295.png,1,1.0,0.190096,True,436,436,True
defactify_train_14876,data/raw/ai_generated/defactify/defactify_train_14876.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_14876.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_39956,data/raw/ai_generated/defactify/defactify_train_39956.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_39956.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_5246,data/raw/ai_generated/defactify/defactify_train_5246.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_5246.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_41084,data/raw/ai_generated/defactify/defactify_train_41084.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_41084.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_2116,data/raw/ai_generated/defactify/defactify_train_2116.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_2116.png,1,1.0,0.0729,True,270,270,True
defactify_train_14879,data/raw/ai_generated/defactify/defactify_train_14879.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_14879.png,1,1.0,0.190096,True,436,436,True
defactify_train_3137,data/raw/ai_generated/defactify/defactify_train_3137.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_3137.png,1,1.0,0.190096,True,436,436,True
defactify_train_29875,data/raw/ai_generated/defactify/defactify_train_29875.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_29875.png,1,1.0,0.589824,True,768,768,True
defactify_train_1569,data/raw/ai_generated/defactify/defactify_train_1569.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_1569.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_2335,data/raw/ai_generated/defactify/defactify_train_2335.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_2335.png,1,1.0,0.589824,True,768,768,True
defactify_train_9176,data/raw/ai_generated/defactify/defactify_train_9176.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_9176.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_30380,data/raw/ai_generated/defactify/defactify_train_30380.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_30380.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_29161,data/raw/ai_generated/defactify/defactify_train_29161.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_29161.png,1,1.0,0.589824,True,768,768,True
defactify_train_38043,data/raw/ai_generated/defactify/defactify_train_38043.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_38043.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_24003,data/raw/ai_generated/defactify/defactify_train_24003.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_24003.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_38990,data/raw/ai_generated/defactify/defactify_train_38990.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_38990.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_1397,data/raw/ai_generated/defactify/defactify_train_1397.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_1397.png,1,1.0,0.190096,True,436,436,True
defactify_train_1591,data/raw/ai_generated/defactify/defactify_train_1591.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_1591.png,1,1.0,0.589824,True,768,768,True
defactify_train_39359,data/raw/ai_generated/defactify/defactify_train_39359.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_39359.png,1,1.0,0.190096,True,436,436,True
defactify_train_32378,data/raw/ai_generated/defactify/defactify_train_32378.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_32378.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_33988,data/raw/ai_generated/defactify/defactify_train_33988.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_33988.png,1,1.0,0.0729,True,270,270,True
defactify_train_25550,data/raw/ai_generated/defactify/defactify_train_25550.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_25550.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_29548,data/raw/ai_generated/defactify/defactify_train_29548.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_29548.png,1,1.0,0.0729,True,270,270,True
defactify_train_31705,data/raw/ai_generated/defactify/defactify_train_31705.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_31705.png,1,1.0,0.589824,True,768,768,True
defactify_train_33142,data/raw/ai_generated/defactify/defactify_train_33142.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_33142.png,1,1.0,0.0729,True,270,270,True
defactify_train_31816,data/raw/ai_generated/defactify/defactify_train_31816.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_31816.png,1,1.0,0.0729,True,270,270,True
defactify_train_14805,data/raw/ai_generated/defactify/defactify_train_14805.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_14805.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_37179,data/raw/ai_generated/defactify/defactify_train_37179.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_37179.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_18419,data/raw/ai_generated/defactify/defactify_train_18419.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_18419.png,1,1.0,0.190096,True,436,436,True
defactify_train_6603,data/raw/ai_generated/defactify/defactify_train_6603.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_6603.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_40763,data/raw/ai_generated/defactify/defactify_train_40763.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_40763.png,1,1.0,0.190096,True,436,436,True
defactify_train_31886,data/raw/ai_generated/defactify/defactify_train_31886.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_31886.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_2744,data/raw/ai_generated/defactify/defactify_train_2744.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_2744.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_20177,data/raw/ai_generated/defactify/defactify_train_20177.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_20177.png,1,1.0,0.190096,True,436,436,True
defactify_train_10623,data/raw/ai_generated/defactify/defactify_train_10623.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_10623.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_34653,data/raw/ai_generated/defactify/defactify_train_34653.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_34653.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_30213,data/raw/ai_generated/defactify/defactify_train_30213.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_30213.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_25911,data/raw/ai_generated/defactify/defactify_train_25911.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_25911.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_39980,data/raw/ai_generated/defactify/defactify_train_39980.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_39980.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_22382,data/raw/ai_generated/defactify/defactify_train_22382.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_22382.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_13543,data/raw/ai_generated/defactify/defactify_train_13543.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_13543.png,1,1.0,0.589824,True,768,768,True
defactify_train_1240,data/raw/ai_generated/defactify/defactify_train_1240.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_1240.png,1,1.0,0.0729,True,270,270,True
defactify_train_35012,data/raw/ai_generated/defactify/defactify_train_35012.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_35012.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_33805,data/raw/ai_generated/defactify/defactify_train_33805.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_33805.png,1,1.0,0.589824,True,768,768,True
defactify_train_3293,data/raw/ai_generated/defactify/defactify_train_3293.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_3293.png,1,1.0,0.190096,True,436,436,True
defactify_train_15497,data/raw/ai_generated/defactify/defactify_train_15497.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_15497.png,1,1.0,0.190096,True,436,436,True
defactify_train_36490,data/raw/ai_generated/defactify/defactify_train_36490.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_36490.png,1,1.0,0.0729,True,270,270,True
defactify_train_39484,data/raw/ai_generated/defactify/defactify_train_39484.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_39484.png,1,1.0,0.0729,True,270,270,True
defactify_train_37588,data/raw/ai_generated/defactify/defactify_train_37588.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_37588.png,1,1.0,0.0729,True,270,270,True
defactify_train_19412,data/raw/ai_generated/defactify/defactify_train_19412.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_19412.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_4567,data/raw/ai_generated/defactify/defactify_train_4567.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_4567.png,1,1.0,0.589824,True,768,768,True
defactify_train_37965,data/raw/ai_generated/defactify/defactify_train_37965.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_37965.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_15994,data/raw/ai_generated/defactify/defactify_train_15994.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_15994.png,1,1.0,0.0729,True,270,270,True
defactify_train_26715,data/raw/ai_generated/defactify/defactify_train_26715.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_26715.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_33091,data/raw/ai_generated/defactify/defactify_train_33091.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_33091.png,1,1.0,0.589824,True,768,768,True
defactify_train_24417,data/raw/ai_generated/defactify/defactify_train_24417.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_24417.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_23953,data/raw/ai_generated/defactify/defactify_train_23953.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_23953.png,1,1.0,0.589824,True,768,768,True
defactify_train_29691,data/raw/ai_generated/defactify/defactify_train_29691.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_29691.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_19948,data/raw/ai_generated/defactify/defactify_train_19948.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_19948.png,1,1.0,0.0729,True,270,270,True
defactify_train_38427,data/raw/ai_generated/defactify/defactify_train_38427.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_38427.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_10588,data/raw/ai_generated/defactify/defactify_train_10588.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_10588.png,1,1.0,0.0729,True,270,270,True
defactify_train_19083,data/raw/ai_generated/defactify/defactify_train_19083.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_19083.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_12187,data/raw/ai_generated/defactify/defactify_train_12187.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_12187.png,1,1.0,0.589824,True,768,768,True
defactify_train_4159,data/raw/ai_generated/defactify/defactify_train_4159.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_4159.png,1,1.0,0.589824,True,768,768,True
defactify_train_29511,data/raw/ai_generated/defactify/defactify_train_29511.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_29511.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_27641,data/raw/ai_generated/defactify/defactify_train_27641.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_27641.png,1,1.0,0.190096,True,436,436,True
defactify_train_29960,data/raw/ai_generated/defactify/defactify_train_29960.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_29960.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_30421,data/raw/ai_generated/defactify/defactify_train_30421.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_30421.png,1,1.0,0.589824,True,768,768,True
defactify_train_27322,data/raw/ai_generated/defactify/defactify_train_27322.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_27322.png,1,1.0,0.0729,True,270,270,True
defactify_train_12490,data/raw/ai_generated/defactify/defactify_train_12490.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_12490.png,1,1.0,0.0729,True,270,270,True
defactify_train_20445,data/raw/ai_generated/defactify/defactify_train_20445.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_20445.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_13849,data/raw/ai_generated/defactify/defactify_train_13849.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_13849.png,1,1.0,0.589824,True,768,768,True
defactify_train_16028,data/raw/ai_generated/defactify/defactify_train_16028.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_16028.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_35237,data/raw/ai_generated/defactify/defactify_train_35237.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_35237.png,1,1.0,0.190096,True,436,436,True
defactify_train_12725,data/raw/ai_generated/defactify/defactify_train_12725.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_12725.png,1,1.0,0.190096,True,436,436,True
defactify_train_40582,data/raw/ai_generated/defactify/defactify_train_40582.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_40582.png,1,1.0,0.0729,True,270,270,True
defactify_train_26396,data/raw/ai_generated/defactify/defactify_train_26396.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_26396.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_25807,data/raw/ai_generated/defactify/defactify_train_25807.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_25807.png,1,1.0,0.589824,True,768,768,True
defactify_train_13433,data/raw/ai_generated/defactify/defactify_train_13433.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_13433.png,1,1.0,0.190096,True,436,436,True
defactify_train_5419,data/raw/ai_generated/defactify/defactify_train_5419.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_5419.png,1,1.0,0.589824,True,768,768,True
defactify_train_8329,data/raw/ai_generated/defactify/defactify_train_8329.png,ai_generated,defactify,sd21,diffusion,768,768,png,,,,defactify_train_8329.png,1,1.0,0.589824,True,768,768,True
defactify_train_17432,data/raw/ai_generated/defactify/defactify_train_17432.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_17432.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_14698,data/raw/ai_generated/defactify/defactify_train_14698.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_14698.png,1,1.0,0.0729,True,270,270,True
defactify_train_33579,data/raw/ai_generated/defactify/defactify_train_33579.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_33579.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_20487,data/raw/ai_generated/defactify/defactify_train_20487.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_20487.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_4604,data/raw/ai_generated/defactify/defactify_train_4604.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,,,,defactify_train_4604.png,1,1.0,1.048576,True,1024,1024,True
defactify_train_2260,data/raw/ai_generated/defactify/defactify_train_2260.png,ai_generated,defactify,dalle3,diffusion,270,270,png,,,,defactify_train_2260.png,1,1.0,0.0729,True,270,270,True
defactify_train_9941,data/raw/ai_generated/defactify/defactify_train_9941.png,ai_generated,defactify,midjourney,proprietary,436,436,png,,,,defactify_train_9941.png,1,1.0,0.190096,True,436,436,True
defactify_train_12645,data/raw/ai_generated/defactify/defactify_train_12645.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,,,,defactify_train_12645.png,1,1.0,1.048576,True,1024,1024,True
